2024-04-17, 05:50:05	ch1:0.67077
2024-04-17, 05:55:04	ch1:0.67127
2024-04-17, 06:00:04	ch1:0.66796
2024-04-17, 06:05:04	ch1:0.66852
2024-04-17, 06:10:04	ch1:0.66752
2024-04-17, 06:15:04	ch1:0.67033
2024-04-17, 06:20:04	ch1:0.66846
2024-04-17, 06:25:04	ch1:0.66715
2024-04-17, 06:30:04	ch1:0.66627
2024-04-17, 06:35:04	ch1:0.66696
2024-04-17, 06:40:04	ch1:0.66565
2024-04-17, 06:45:04	ch1:0.6644
2024-04-17, 06:50:04	ch1:0.66346
2024-04-17, 06:55:04	ch1:0.66596
2024-04-17, 07:00:04	ch1:0.66408
2024-04-17, 07:05:04	ch1:0.67871
2024-04-17, 07:10:04	ch1:0.68652
2024-04-17, 07:15:04	ch1:0.69733
2024-04-17, 07:20:04	ch1:0.6999
2024-04-17, 07:25:04	ch1:0.70427
2024-04-17, 07:30:04	ch1:0.70527
2024-04-17, 07:35:04	ch1:0.69633
2024-04-17, 07:40:04	ch1:0.68883
2024-04-17, 07:45:04	ch1:0.67615
2024-04-17, 07:50:04	ch1:0.66671
2024-04-17, 07:55:04	ch1:0.65871
2024-04-17, 08:00:04	ch1:0.65171
2024-04-17, 08:05:04	ch1:0.63996
2024-04-17, 08:10:04	ch1:0.63589
2024-04-17, 08:15:04	ch1:0.63039
2024-04-17, 08:20:04	ch1:0.62289
2024-04-17, 08:25:04	ch1:0.61739
2024-04-17, 08:30:04	ch1:0.61308
2024-04-17, 08:35:04	ch1:0.61914
2024-04-17, 08:40:04	ch1:0.61964
2024-04-17, 08:45:04	ch1:0.61789
2024-04-17, 08:50:04	ch1:0.61739
2024-04-17, 08:55:04	ch1:0.61646
2024-04-17, 09:00:04	ch1:0.61639
2024-04-17, 09:05:04	ch1:0.61727
2024-04-17, 09:15:05	ch1:0.61552
2024-04-17, 09:20:04	ch1:0.61433
2024-04-17, 09:25:04	ch1:0.61471
2024-04-17, 09:30:04	ch1:0.61602
2024-04-17, 09:35:04	ch1:0.61689
2024-04-17, 09:40:04	ch1:0.61927
2024-04-17, 09:45:04	ch1:0.61939
2024-04-17, 09:50:04	ch1:0.61627
2024-04-17, 09:55:04	ch1:0.61577
2024-04-17, 10:00:04	ch1:0.61839
2024-04-17, 10:05:04	ch1:0.61852
2024-04-17, 10:10:04	ch1:0.62021
2024-04-17, 10:15:04	ch1:0.62158
2024-04-17, 10:20:04	ch1:0.61871
2024-04-17, 10:25:04	ch1:0.61833
2024-04-17, 10:30:04	ch1:0.61714
2024-04-17, 10:35:04	ch1:0.62121
2024-04-17, 10:40:04	ch1:0.62177
2024-04-17, 10:45:04	ch1:0.62527
2024-04-17, 10:50:04	ch1:0.62477
2024-04-17, 10:55:04	ch1:0.62552
2024-04-17, 11:00:04	ch1:0.63502
2024-04-17, 11:05:04	ch1:0.62933
2024-04-17, 11:10:04	ch1:0.63189
2024-04-17, 11:15:04	ch1:0.63189
2024-04-17, 11:20:04	ch1:0.63402
2024-04-17, 11:25:04	ch1:0.63533
2024-04-17, 11:30:04	ch1:0.63683
2024-04-17, 11:35:04	ch1:0.63814
2024-04-17, 11:40:04	ch1:0.64077
2024-04-17, 11:45:04	ch1:0.64008
2024-04-17, 11:50:04	ch1:0.64102
2024-04-17, 11:55:04	ch1:0.64277
2024-04-17, 12:00:05	ch1:0.64639
2024-04-17, 12:05:04	ch1:0.64783
2024-04-17, 12:10:04	ch1:0.65077
2024-04-17, 12:15:04	ch1:0.65083
2024-04-17, 12:20:04	ch1:0.65608
2024-04-17, 12:25:05	ch1:0.67183
2024-04-17, 12:30:04	ch1:0.64289
2024-04-17, 12:35:04	ch1:0.64589
2024-04-17, 12:40:04	ch1:0.67127
2024-04-17, 12:45:04	ch1:0.63964
2024-04-17, 12:50:04	ch1:0.66177
2024-04-17, 12:55:04	ch1:0.63064
2024-04-17, 13:00:04	ch1:0.64021
2024-04-17, 13:05:04	ch1:0.62971
2024-04-17, 13:10:04	ch1:0.63083
2024-04-17, 13:15:04	ch1:0.62471
2024-04-17, 13:20:04	ch1:0.64221
2024-04-17, 13:25:04	ch1:0.64396
2024-04-17, 13:30:04	ch1:0.64639
2024-04-17, 13:35:04	ch1:0.64758
2024-04-17, 13:40:04	ch1:0.65196
2024-04-17, 13:45:04	ch1:0.65058
2024-04-17, 13:50:04	ch1:0.65108
2024-04-17, 13:55:04	ch1:0.65171
2024-04-17, 14:00:04	ch1:0.64858
2024-04-17, 14:05:04	ch1:0.65565
2024-04-17, 14:10:04	ch1:0.65902
2024-04-17, 14:15:04	ch1:0.65777
2024-04-17, 14:20:07	ch1:0.65733
2024-04-17, 14:25:04	ch1:0.66896
2024-04-17, 14:30:04	ch1:0.67096
2024-04-17, 14:35:04	ch1:0.66921
